,genes,mean,std
11218,Cables1,0.04552947532714108,0.19009916325269974
11219,Tmem241,0.04103047348397742,0.18590783041903336
11220,Riok3,0.26773306898487587,0.38774976996412297
11221,3110002H16Rik,0.16920298424219332,0.31595456313444625
11222,Lama3,0.01235913720583162,0.10493923227188466
11223,Ttc39c,0.1813342563969125,0.3245576573496792
11224,Cabyr,0.005030663348672394,0.06308705588838345
11225,Hrh4,0.0004249883769157524,0.01815237318119064
11226,Zfp521,0.035781304605193624,0.189344801314574
11227,8430422H06Rik,0.0006143300981569211,0.017228821097611913
11228,Psma8,0.008998054464327516,0.09556454680813438
11229,Taf4b,0.030598315056072495,0.14119320773152122
11230,4933424G05Rik,0.001637696634711521,0.041633925370631736
11231,Chst9,0.006036688270862408,0.06879068341329846
11232,Gm15328,0.007582274525613833,0.06463589116029438
11233,4921533I20Rik,0.0040747360957045725,0.04929337475821543
11234,4930545E07Rik,0.0004762664710027406,0.015549333341089627
11235,Dsc2,0.0048051278622892254,0.06172583244135425
11236,Dsc1,0.0009936755389818137,0.030308330007681586
11237,Dsg1c,0.0008552839375176962,0.022243556790841928
11238,Dsg1a,0.000541888150121527,0.017892475818129666
11239,Dsg4,0.001570739395011483,0.029999258734172904
11240,Dsg3,0.0007882496580704675,0.019879577675525617
11241,Rnf125,0.009056200699480916,0.09746008837546354
11242,Rnf138,0.13564586067160037,0.30950027649195927
11243,Mep1b,0.00079647202460024,0.027657058592361755
11244,Ccdc178,0.001712752429895512,0.028817635925448008
11245,Asxl3,0.0762631659698169,0.22074357988553192
11246,Dtna,0.39493866699705904,0.537298840574024
11247,Mapre2,0.624253619907303,0.5519035533261484
11248,Zfp397,0.10201817411253734,0.2523949328040458
11249,Zfp35,0.10744400873358753,0.2613617104566003
11250,Zfp191,0.22680456377999755,0.4104765841116748
11251,Ino80c,0.12967068049157915,0.3307561603735144
11252,Galnt1,0.2620699463787174,0.4226167670134801
11253,2700062C07Rik,0.14946324071550926,0.29630018534365815
11254,Elp2,0.4683396829493629,0.47939218391347427
11255,Mocos,0.007659155963462919,0.08216513739525932
11256,AW554918,0.027524253602035826,0.1346644104789517
11257,4930474G06Rik,0.0009435959048755158,0.02145402605531828
11258,4930578E11Rik,0.00024233628033401566,0.009533998010903563
11259,Pik3c3,0.28319598275690827,0.39097584288056414
11260,Sap130,0.1170059340121147,0.2670906119249915
11261,Ammecr1l,0.224073544154548,0.365140525875821
11262,Polr2d,0.38015825633399697,0.4553681212475965
11263,Wdr33,0.412894991481562,0.45640533776482434
11264,Sft2d3,0.09253467303048354,0.25817567400043123
11265,Lims2,0.10383681295417906,0.31229328702581355
11266,Myo7b,0.001298975651950487,0.024549885796516548
11267,Iws1,0.20154207345848274,0.3563672938259365
11268,Proc,0.0014342885049131269,0.0294769762421814
11269,Map3k2,0.1783316424801425,0.3330938645615256
11270,Ercc3,0.1517759880041719,0.2960155911467058
11271,A830052D11Rik,0.004139845898861496,0.05181018130691053
11272,Bin1,0.7005136884786126,0.6221525666564772
11273,Gypc,0.00754462615424107,0.08564686144606497
11274,Wdr36,0.16024865334521912,0.30711636305755363
11275,Stard4,0.11618657406177775,0.33312728173941586
11276,Gm10549,0.0013619743547899751,0.030762035345868546
11277,2410004N09Rik,0.061245640160240075,0.1975818020365011
11278,Gm10548,0.006249600108371995,0.06337139531060962
11279,Apc,0.6394457396671498,0.5584732764049409
11280,Srp19,0.7899103521011435,0.5835556570215154
11281,Pkd2l2,0.011039498443413098,0.09010575743757386
11282,Fam13b,0.10842817672675541,0.2819875037566331
11283,4933408B17Rik,0.011067792545142468,0.09251209720179583
11284,Brd8,0.37289750780321396,0.5010899290351558
11285,Kif20a,0.00874685226085777,0.07982611883820395
11286,Cdc23,0.27447443122475,0.4301754171208593
11287,Cdc25c,0.002618053768716517,0.0380344889477246
11288,Fam53c,0.17700024695444028,0.32013046511586957
11289,Kdm3b,0.1602273073499889,0.31285028558487243
11290,Reep2,0.36629443268807677,0.456668269336166
11291,Etf1,0.3613085475965665,0.5054688995612037
11292,Hspa9,0.7716118675549692,0.6522504944730135
11293,Ctnna1,0.35290421621870877,0.5343276850110715
11294,Sil1,0.16852326936610726,0.36259452440752726
11295,Snhg4,0.20276726118340072,0.3541134036074045
11296,Mir1949,0.001381574067815568,0.028127380414900705
11297,Snora74a,0.0061292385846723535,0.06554452905164967
11298,Paip2,0.9506051703866032,0.6023735172761813
11299,Slc23a1,0.003528221901165269,0.04979450941166723
11300,Mzb1,0.0027161025762954686,0.04437721269577902
11301,Prob1,0.02728233217895527,0.15211289621116952
11302,Spata24,0.06592156032159205,0.22656339950440244
11303,Dnajc18,0.48043388526471403,0.5393412109639754
11304,1700066B19Rik,0.002817473113040956,0.04771471506586296
11305,Ube2d2a,0.5351708964232399,0.5168283600548331
11306,Cxxc5,0.3620945053519108,0.4585801545168701
11307,Psd2,0.10315467006652407,0.29737657766805586
11308,Nrg2,0.07873402072268595,0.2179523367147622
11309,4930471G03Rik,0.0011861909348238726,0.029782246351451994
11310,Pura,1.3351538078806762,0.6683818056949911
11311,Igip,0.339552866029065,0.4387387355770588
11312,Cystm1,0.547012768455234,0.5780425071618119
11313,Pfdn1,0.8897565218305429,0.675958350943465
11314,Slc4a9,0.0015646467589697306,0.032224046591446356
11315,Ankhd1,0.4000630073311325,0.48711280536454377
11316,Eif4ebp3,0.06824199345564089,0.2103689206791857
11317,Sra1,0.4653178730344217,0.5342965536137916
11318,Apbb3,0.17839148357485773,0.35920450447797975
11319,Slc35a4,0.1369061462494379,0.28828167772763125
11320,E230025N22Rik,0.00018254538344067463,0.007105953949194977
11321,Tmco6,0.043635368728994726,0.16614770952684746
11322,Ndufa2,1.5311058315976884,0.7100374986753284
11323,Ik,0.5840436260335259,0.510609612524599
11324,Wdr55,0.08154691325348745,0.22854747374812098
11325,Dnd1,0.010934959642105611,0.09226497097855155
11326,Hars2,0.1558406209539058,0.3019190111742412
11327,Zmat2,1.0263646001030324,0.6825695322475478
11328,Vaultrc5,0.10833303531672117,0.3045646670238015
11329,Gm6756,0.05522583486533998,0.2142831501618582
11330,Pcdha1,0.005220837878704865,0.060359337547529805
11331,Pcdha2,0.015110716853482949,0.0946136928506702
11332,Pcdha3,0.030678170210311495,0.1358237272268604
11333,Pcdha4,0.0021594139730275767,0.029240618636682585
11334,Pcdha4-g,0.029068810446885182,0.13177354894043927
11335,Pcdha6,0.01373724023038258,0.09540714168133622
11336,Pcdha7,0.009166861601954887,0.06701630087218935
11337,Pcdha8,0.012027734230441381,0.0861207963463281
11338,Pcdha9,0.012089496032767209,0.08218705698581352
11339,Pcdha10,0.020469304735767663,0.10931279240669581
11340,Pcdha11,0.012375580540512644,0.08466046710127417
11341,Pcdha12,0.040074931662808636,0.1536922583114473
11342,Pcdhac1,0.016655318843148116,0.09463369990836876
11343,Pcdhac2,0.10604102595177745,0.24168697366740122
11344,Pcdhb2,0.02399198838359306,0.1220082511525941
11345,Pcdhb4,0.019121933047862697,0.11920101522971645
11346,Pcdhb5,0.016848997982488494,0.10002263602504373
11347,Pcdhb6,0.006171840335089038,0.058593300999775375
11348,Pcdhb8,0.007412700218686248,0.0659128743584068
11349,Pcdhb9,0.05464021695929637,0.20796061361542054
11350,Pcdhb10,0.021413528433258642,0.12362158900984661
11351,Pcdhb11,0.02129303362226724,0.12085532323853009
11352,Pcdhb12,0.03022311453315462,0.13529505187650354
11353,Pcdhb13,0.018167843452705917,0.10964236648454895
11354,Pcdhb14,0.03772134726337109,0.15915035696432114
11355,Pcdhb15,0.0189894668522373,0.11054945203860103
11356,Pcdhb16,0.06554575655702347,0.20656935161905204
11357,Pcdhb17,0.061348309190618414,0.2045050639116842
11358,Pcdhb18,0.04646270030647665,0.18066827924583995
11359,Pcdhb19,0.028373066850390885,0.14110251082087086
11360,Pcdhb20,0.048837426374240246,0.18364847385353883
11361,Pcdhb21,0.027956841784388373,0.13391483436319568
11362,Pcdhb22,0.025792646710567187,0.12795009564809054
11363,Slc25a2,0.0008828814335155011,0.02813381760368314
11364,Pcdhga1,0.0022374547856818024,0.03676141000427615
11365,Pcdhga2,0.006429704493175132,0.06876312706561911
11366,Pcdhga3,0.03373149696880093,0.15579491473436965
11367,Pcdhgb1,0.005925559774413085,0.05716007376755728
11368,Pcdhga4,0.005223869950124705,0.057885258241565325
11369,Pcdhgb2,0.0024518258460547882,0.0359767769328028
11370,Pcdhga5,0.00599081922390695,0.06549545850428293
11371,Pcdhga6,0.008334611636429975,0.07511305382741089
11372,Pcdhga7,0.009130505367047377,0.08202353414005474
11373,Pcdhga8,0.00500119379078489,0.06167095386037466
11374,Pcdhgb5,0.004341873913358729,0.05468658965513032
11375,Pcdhga9,0.005145570090328794,0.055436213231860335
11376,Pcdhgb6,0.004670131191636084,0.05530710247059684
11377,Pcdhga10,0.00931276860530682,0.07516489757539471
11378,Pcdhgb7,0.00558551084777083,0.06174089049935796
11379,Pcdhga11,0.019371420120240845,0.11196421980607302
11380,Pcdhgb8,0.0024143071023874393,0.044557792393387405
11381,Pcdhga12,0.00662286462085616,0.06454809610144109
11382,Pcdhgc3,0.00947677558055535,0.08892816585548481
11383,Pcdhgc4,0.0071212218724154,0.06559701193917204
11384,Pcdhgc5,0.06452980405479025,0.19751600700573396
11385,Diap1,0.06366669306540847,0.21188902254777303
11386,Hdac3,0.32236366664708754,0.4579896498121552
11387,Rell2,0.08416300370867756,0.21766919820697136
11388,Fchsd1,0.024725654904735266,0.12576960628543848
11389,Pcdh1,0.07966416714195404,0.2340996415379017
11390,1700086O06Rik,0.026653637108509234,0.12737088295429982
11391,0610009O20Rik,0.0885649288008098,0.247301600908677
11392,Gnpda1,0.11192159715190704,0.2946058386077728
11393,Spry4,0.0432894081373183,0.19068792859116707
11394,Gm5820,0.007696398740600231,0.07006801471682844
11395,Arhgap26,0.17509904509772872,0.3204901446406716
11396,Nr3c1,0.6920180386195762,0.6627798531470752
11397,Pabpc2,0.0028088337073905296,0.04993914095057825
11398,Yipf5,0.5982085211354365,0.5725349416100327
11399,2900055J20Rik,0.43875838231028813,0.5441849907921058
11400,Kctd16,0.022494379980195184,0.11861787076864548
11401,Prelid2,0.015702740200942446,0.1377370640214977
11402,Grxcr2,0.0016422100451940706,0.03590388557299714
11403,Sh3rf2,0.0028670263865624808,0.04922712399581631
11404,Plac8l1,0.0006086005991984921,0.016105121201445593
11405,Lars,0.42429079916731094,0.5049638833034737
11406,Gm4013,0.024968245977569935,0.1497570551115804
11407,Rbm27,0.31223322597398934,0.41200722378658666
11408,Tcerg1,0.49075776073282057,0.521061271312843
11409,Gpr151,0.018421680935210676,0.10896676326359381
11410,Jakmip2,0.42529986916782453,0.5100450920964797
11411,Gm94,0.002106500683529008,0.05601022852911631
11412,Spink5,0.0005048840791730833,0.017022110756316294
11413,Spink12,0.0002500439642273051,0.009694444135338546
11414,Gm10267,0.0004565452378918843,0.025026842074329102
11415,Myot,0.0005260880199724347,0.016736576907423945
11416,Dcp2,0.14142691454851686,0.28545628312694693
11417,Mcc,0.06406082385986696,0.2717358556658013
11418,A930012L18Rik,0.0195267983413179,0.11356554138304199
11419,Ythdc2,0.1745518232343994,0.32357840432197077
11420,A330093E20Rik,0.00927075661855212,0.07620464972481865
11421,Pggt1b,0.08728545112736809,0.26451652667322706
11422,Ccdc112,0.19784948715255185,0.37329313398212716
11423,Mospd4,0.0015758160545107926,0.04325785196717934
11424,Fem1c,0.05201098491467176,0.21678148887739085
11425,Ticam2,0.004362912166138457,0.07087660506908827
11426,Tmed7,0.5909686191258534,0.6122057647404614
11427,Eif1a,0.3476435782558311,0.4408738463791647
11428,Atg12,0.37510807518157707,0.47960212493320287
11429,Ap3s1,0.27010190556826885,0.39623209636325585
11430,4833403I15Rik,0.0007310534872350201,0.023390449693636333
11431,Commd10,0.0776609267797724,0.21696342852483685
11432,Dtwd2,0.02649031326596233,0.1415332817975639
11433,1700065O20Rik,0.00017969897900167202,0.009850717205843913
11434,Dmxl1,0.3383764380176928,0.4379402470233426
11435,Tnfaip8,0.09019588062449818,0.3140463989444943
11436,Hsd17b4,0.3530281170533223,0.46527781288500436
11437,Prr16,0.01114792936851895,0.08295779331918988
11438,Srfbp1,0.1000587304548892,0.2559291984265739
11439,1700034E13Rik,0.0033956406120452627,0.05231235143615401
11440,Gykl1,0.0004887445992518978,0.01636043444903373
11441,Sncaip,0.021652761989345962,0.13619607872935627
11442,Snx2,0.5294098853469886,0.5414795633906995
11443,Snx24,0.10638421601344662,0.2616450524628864
11444,Prdm6,0.0015772464916035656,0.03609564755715497
11445,Gm19466,0.0010722507851294392,0.02732142048231487
11446,Csnk1g3,0.2936877230142,0.4088722101538258
11447,Redrum,0.006180755256019694,0.0704841410512411
11448,9330117O12Rik,0.025981807044262496,0.14522351380697465
11449,Aldh7a1,0.10619005509799412,0.31255304900159775
11450,Phax,0.47711764663804984,0.48354227016322165
11451,1700065I17Rik,0.0010218883611993266,0.024341690581252108
11452,Lmnb1,0.022925872379253788,0.12211254269272599
11453,Mar-03,0.01782633819913309,0.10422929339591076
11454,Gm10536,0.004410917399925321,0.05846208144950779
11455,C330018D20Rik,0.11231802766414331,0.303660766234866
11456,Prrc1,0.09796810527510334,0.24275875373105057
11457,1700066O22Rik,0.0006817106597633806,0.025124710137640067
11458,1700011I03Rik,0.00046940503421916737,0.014991153980390946
11459,4930511M06Rik,0.0006376295190880977,0.03162059703341713
11460,2210409D07Rik,0.008198069544282809,0.09737847995920773
11461,Slc27a6,0.0012985770000197526,0.03209988691799053
11462,Isoc1,0.07001939741724145,0.22559230197685837
11463,Adamts19,0.0010669748864435714,0.024410054497147074
11464,A730017C20Rik,0.1794787913213752,0.32212481682275773
11465,Chsy3,0.0508102622087704,0.18814441809899515
11466,Gm4951,0.011107335987186273,0.10887886714886985
11467,Gm4841,0.0020778929036786276,0.042635329353424754
11468,F830016B08Rik,0.0013563689495283435,0.029254266013401222
11469,Dctn4,0.5233732367266037,0.4985917767545154
11470,Rbm22,0.315369627633428,0.40584279942564466
11471,Myoz3,0.0006259786507452586,0.019397283177025614
11472,Synpo,0.20832543371620274,0.3824742419105686
11473,Ndst1,0.2390860306095958,0.41515059927137443
11474,Rps14,1.3166703410682186,0.6786781378753919
11475,Cd74,0.0017223130446702192,0.0463642239353145
11476,Tcof1,0.18533358228781854,0.37230146149365095
11477,Arsi,0.00044683887438845516,0.017988399751093825
11478,Cdx1,0.0008915017924570601,0.028094604629152847
11479,Hmgxb3,0.14536681991448616,0.320193048664898
11480,Pde6a,0.005547435688298078,0.0684650637189645
11481,A530050N04Rik,0.0007971408214426279,0.019180268813191015
11482,Arhgef37,0.003806622363564972,0.0505619321471747
11483,Csnk1a1,0.7739870749228013,0.6098488803251216
11484,Gm20748,0.03959028126296902,0.20720046043106458
11485,Mir143hg,0.010906711473639516,0.11986056568541098
11486,Il17b,0.0008619532906473576,0.02130676531388099
11487,Pcyox1l,0.13271829446718816,0.31790401195011103
11488,Grpel2,0.20291153130535278,0.3756561026018507
11489,1500015A07Rik,0.07372131019880292,0.21003709230885761
11490,Ablim3,0.03820277951323054,0.17162056525635133
11491,Sh3tc2,0.042488441367117616,0.1912208532942842
11492,Htr4,0.04232111120977735,0.16133165758972004
11493,Fbxo38,0.2562054302747952,0.4187565772369467
11494,Spink10,0.12057537821287323,0.26063398522430203
11495,Spink13,0.00046838512039819297,0.015109317039454484
11496,Apcdd1,0.03692544558877358,0.19878536851774642
11497,Napg,0.872711483234177,0.6612603960679145
11498,Txnl1,0.5857321516844675,0.566959825343662
11499,Wdr7,0.5168901799522502,0.5300381311254911
11500,1700091E21Rik,0.0002393567720784522,0.009322644180056497
11501,Fech,0.2806270920942706,0.44358068921501487
11502,Nedd4l,0.34752965074609005,0.4541536083843371
11503,Alpk2,0.001447305425431288,0.032101409907980515
11504,Malt1,0.03497820226305138,0.16161238824219973
11505,Zfp532,0.17816835010111232,0.3330445866219139
11506,Oacyl,0.004379083243463678,0.06203440353430207
11507,Sec11c,0.8440857272229456,0.7275616132030955
11508,Rax,0.0015433449316738846,0.04019159272085354
11509,Cplx4,0.0005089901598440033,0.017312707631840625
11510,Lman1,0.28077305630221344,0.44672801192789613
11511,Gm9926,0.000507986178612352,0.016827902045582634
11512,Chmp1b,0.21064534175911678,0.37969233534405594
11513,Mppe1,0.05278175901156694,0.1962592017289099
11514,Impa2,0.011769348943292995,0.10375320574581494
11515,B430212C06Rik,0.002109811181038271,0.035806504041847334
11516,Tubb6,0.08636805912520049,0.2500045791902299
11517,Slmo1,0.1914207354758226,0.32953495224380364
11518,Spire1,0.32540069718825043,0.48107107564832025
11519,Cep76,0.03838778173863987,0.18142474658856167
11520,Psmg2,0.38572548614960545,0.4480050495656533
11521,Ptpn2,0.271780365755078,0.4375798249423754
11522,Seh1l,0.2915216649828259,0.40311832519366886
11523,4930549G23Rik,0.0034930235484673853,0.04840551229258288
11524,Cep192,0.05709016035479833,0.19294693053182546
11525,Ldlrad4,0.05782900092605743,0.18683671874280117
11526,Fam210a,0.17183519967284655,0.350766923754846
11527,Rnmt,0.37132757153864115,0.46439756778521263
11528,Mc5r,0.00223614750507469,0.04053004349148026
11529,4930546C10Rik,0.0004371911237719848,0.013848555117897595
11530,Ccdc68,0.002427980219464929,0.04373102313636795
11531,4930503L19Rik,0.06866049505708222,0.23054776234902702
11532,Stard6,0.008675487317182061,0.08927580024005939
11533,Poli,0.040724553438073983,0.1702202009003043
